url,status,title,title_length,meta_description,meta_description_length,canonical,og_title,og_description,og_image,og_type,h1,h2,h3,word_count,collected_at
https://www.orangejelly.co.uk/licensees-guide/quiz-night-101,200,Quiz Night 101: How to Run a Pub Quiz That Fills Tables,55,"A practical pub quiz guide: formats, pacing, promotion, prizes, and templates to build regular teams and consistent midweek trade.",130,https://www.orangejelly.co.uk/licensees-guide/quiz-night-101,Quiz Night 101: How to Run a Pub Quiz That Fills Tables,"A practical pub quiz guide: formats, pacing, promotion, prizes, and templates to build regular teams and consistent midweek trade.",https://www.orangejelly.co.uk/images/blog/quiz-night-101.png,article,Quiz Night 101: Licensee Guide,What Makes a Quiz Night Work | Choose Your Format | Scoring and Fair Play | Roles and Run-of-Show | Kit and Setup | Questions People Love (with examples) | Prizes That Drive Return Visits | Marketing Plan (four-week cadence) | Accessibility and Inclusion | Compliance Corner: Music Licensing | Metrics and Post-Event Debrief | FAQs | Need backup? | Keep reading,Core structures | Interactive ideas | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Autumn Pub Event Ideas: The Playbook for Sept–Nov | Autumn Internationals 2026: Fill Your Pub for the Rugby | Black Friday Ideas for Pubs: Turn It Into Bookings | Orange Jelly,1905,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/food-hygiene-rating-five-star-guide,200,How to Get a 5-Star Food Hygiene Rating (Pub Guide),51,"Everything pub landlords need to score 5 on food hygiene. What EHO inspectors assess, how to prepare, common failures, re-inspection process, and daily routines that keep your stars.",182,https://www.orangejelly.co.uk/licensees-guide/food-hygiene-rating-five-star-guide,How to Get a 5-Star Food Hygiene Rating (Pub Guide),"Everything pub landlords need to score 5 on food hygiene. What EHO inspectors assess, how to prepare, common failures, re-inspection process, and daily routines that keep your stars.",https://www.orangejelly.co.uk/images/blog/food-hygiene-rating-five-star-guide.svg,article,How to Get (and Keep) a 5-Star Food Hygiene Rating,What your food hygiene rating actually measures | How the 0 to 5 scale works | How to prepare for an inspection | The day of the inspection: what to expect | Common failures that cost you stars | How to request a re-inspection | The business impact of your rating | Maintaining your 5 stars: the routines that prevent slippage | Kitchen team briefing template | Your action plan | The bottom line | Keep reading,Area 1: Food hygiene and safety procedures | Area 2: Structural compliance | Area 3: Confidence in management and control procedures | The standing checklist (do this every day) | The weekly deep check | The monthly review | Incomplete or missing SFBB records | Temperature records with gaps | Poor separation of raw and cooked foods | Dirty extraction and ventilation | No evidence of staff training | Damaged or worn surfaces | Pest evidence | Handwash basins used for food prep | Build food safety into your daily rhythm | Assign a food safety champion | Quarterly self-audits | New starter induction | Supplier management | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Wet-Led vs Food-Led Pubs: Understanding Your Revenue Model | Food Allergies and GDPR: The Compliance Nightmares That Could Close You Down | How Much Profit Does a Pub Make? Realistic Numbers for 2026 | Orange Jelly,3938,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-health-safety-checklist,200,Pub Health and Safety: The Licensee's Practical Checklist,57,"A practical health and safety checklist for pub licensees. Risk assessments, fire safety, COSHH, cellar safety, noise management, and inspection prep from a working publican.",174,https://www.orangejelly.co.uk/licensees-guide/pub-health-safety-checklist,Pub Health and Safety: The Licensee's Practical Checklist,"A practical health and safety checklist for pub licensees. Risk assessments, fire safety, COSHH, cellar safety, noise management, and inspection prep from a working publican.",https://www.orangejelly.co.uk/images/blog/pub-health-safety-checklist.svg,article,Pub Health and Safety: The Licensee's Practical Checklist,"Why this matters more than you think | Risk assessments: the foundation of everything | Fire safety: exits, extinguishers, and drills | Cellar safety | Glass management | COSHH: chemicals under control | Accident book and RIDDOR | First aid | Noise management | Outdoor areas and beer gardens | How to prepare for an inspection | Your review cycle: weekly, monthly, and annual | Employers liability and the health and safety law poster | Making it stick: building a safety culture | The bottom line | Keep reading",What you need to assess | How to write them | Common mistakes | Your fire safety checklist | Kitchen-specific fire safety | Gas safety | Manual handling in the cellar | Cellar cleanliness | Your glass policy should cover | What you need | When to report to RIDDOR | What you need | Prevention is everything | If you receive a complaint | Your inspection-ready folder | During the inspection | Weekly checks | Monthly checks | Annual checks | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Wet-Led vs Food-Led Pubs: Understanding Your Revenue Model | Food Allergies and GDPR: The Compliance Nightmares That Could Close You Down | How Much Profit Does a Pub Make? Realistic Numbers for 2026 | Orange Jelly,3652,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/turn-heating-costs-into-winter-wins,200,Pub Heating Costs: Turn Winter Into Revenue,43,"Turn winter heating costs into pub revenue. Hot drinks, seasonal events, and smart pricing that cover the spike and boost cold-weather trade.",141,https://www.orangejelly.co.uk/licensees-guide/turn-heating-costs-into-winter-wins,Pub Heating Costs: Turn Winter Into Revenue,"Turn winter heating costs into pub revenue. Hot drinks, seasonal events, and smart pricing that cover the spike and boost cold-weather trade.",https://www.orangejelly.co.uk/images/blog/turn-heating-costs-into-winter-wins.png,article,Winter's Coming: Your Simple Guide to Turning Cold Weather Into Cash,The Real Problem | Turn Temperature Into Theatre | Hot Drinks That Actually Sell | Transform Dead Time Into Profit | Weekend Winter Experiences | The Psychology of Warmth | Your Action Plan | Results You Can Expect | Common Objections Solved | The Unexpected Benefits | The Bottom Line | Keep reading,Create Winter Comfort Zones | Beyond Basic Coffee | Afternoon Coffee Clubs | Addressing the Weekend Challenge | Price Perception Changes With Temperature | Week 1: Foundation | Week 2: Momentum | Week 3: Acceleration | Immediate (Week 1) | Month 1 | Month 3-6 | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | How to Attract Families to Your Pub: Activities That Fill Tables | Why Your EPOS Data Is the Key to a Revenue Comeback | Energy Bill Shock? Immediate Ways to Cut Venue Costs | Orange Jelly,1967,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/category/people,200,People - The Licensee's Guide | Orange Jelly,44,"Recruitment, staff motivation, team leadership, and training",60,https://www.orangejelly.co.uk/licensees-guide/category/people,People - The Licensee's Guide | Orange Jelly,"Recruitment, staff motivation, team leadership, and training",https://www.orangejelly.co.uk/images/og-default.jpg,website,People,,Pub Recruitment: How to Hire (and Keep) Great Bar Staff | Staff Motivation Hacks When You Can't Afford Pay Rises | Orange Jelly,270,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/terrible-online-reviews-damage-control,200,Bad Pub Reviews? The Damage Control Playbook,44,Turn terrible pub reviews into marketing gold. A 24-hour response framework and prevention system that converts critics into regulars.,134,https://www.orangejelly.co.uk/licensees-guide/terrible-online-reviews-damage-control,Bad Pub Reviews? The Damage Control Playbook,Turn terrible pub reviews into marketing gold. A 24-hour response framework and prevention system that converts critics into regulars.,https://www.orangejelly.co.uk/images/blog/terrible-online-reviews-damage-control.png,article,Terrible Online Reviews Ruining Your Reputation? The Damage Control Guide,The Truth About Reviews (That Nobody Tells You) | The 24-Hour Response Framework | The Prevention Protocol | Building Your Review Army | Platform-Specific Strategies | The Fake Review Problem | Crisis Management: The Review Bombing | Turning Critics into Advocates | The Monthly Review Audit | Legal Considerations | Your 30-Day Reputation Revival Plan | The Results to Expect | Frequently Asked Questions | Keep reading,The Sweet Spot | What if the review is completely false? | Should I offer compensation in my response? | How do I get staff to care about reviews? | Can I remove bad reviews? | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Summer Pub Marketing: Five Ways to Turn Footfall into Revenue | Your Pub Marketing Plan for 2026: Month-by-Month Guide | Instagram Marketing for Pubs: Turn Food Photos Into Foot Traffic | Orange Jelly,1756,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/delivery-click-collect-without-harm,200,Pub Delivery and Click & Collect Without Harm,45,"Add delivery and click-and-collect to your pub without wrecking dine-in service. Menu design, staffing, and tech setup for dual-channel ops.",140,https://www.orangejelly.co.uk/licensees-guide/delivery-click-collect-without-harm,Pub Delivery and Click & Collect Without Harm,"Add delivery and click-and-collect to your pub without wrecking dine-in service. Menu design, staffing, and tech setup for dual-channel ops.",https://www.orangejelly.co.uk/images/blog/delivery-click-collect-without-harm.png,article,Harnessing Delivery and Click & Collect Without Killing Service,Step 1: Separate menus by channel | Step 2: Ringfence capacity | Step 3: Create a dispatch station | Step 4: Optimise collection flow | Step 5: Track profit per channel | Step 6: Cross-pollinate marketing | Example setup | Common mistakes | Quick checklist | Mini FAQ | Keep reading,Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Wet-Led vs Food-Led Pubs: Understanding Your Revenue Model | Food Allergies and GDPR: The Compliance Nightmares That Could Close You Down | How Much Profit Does a Pub Make? Realistic Numbers for 2026 | Orange Jelly,969,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/revenue-levers-struggling-pubs,200,Revenue Levers for Struggling Pubs (Quick Wins),47,"9 revenue levers every struggling pub should pull this week. Events, bundles, upsells, and space hire tactics that bring in cash fast.",134,https://www.orangejelly.co.uk/licensees-guide/revenue-levers-struggling-pubs,Revenue Levers for Struggling Pubs (Quick Wins),"9 revenue levers every struggling pub should pull this week. Events, bundles, upsells, and space hire tactics that bring in cash fast.",https://www.orangejelly.co.uk/images/blog/revenue-levers-struggling-pubs.png,article,9 Revenue Levers Every Struggling Pub Should Pull Today,1. Relaunch Your Top Two Events | 2. Bundle Plates and Pints | 3. Sell Premium Pours on Purpose | 4. Monetise Dead Space | 5. Pre-Sell Sunday | 6. Partner on Deliveroo But Stay in Control | 7. Launch a Locals Card | 8. Reduce Pour Cost Overnight | 9. Make Every Staff Member a Rainmaker | This Week's Checklist | Mini FAQ | Keep reading,Need help putting this into practice? | How we can help | Peter Pitcher | Keep exploring proven tactics | How to Fill Empty Pub Tables: 15 Strategies That Actually Work | Community Outreach Ideas That Reintroduce Your Pub to the Neighbourhood | Start Planning Christmas Now: 30 Festive Ideas to Secure December Bookings Early | Orange Jelly,1218,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/cash-bingo-101,200,Cash Bingo 101: How to Run It in Your Pub,41,"A simple cash bingo guide for pubs: how it works, how to run the night, promotion ideas, and tips to keep it profitable.",120,https://www.orangejelly.co.uk/licensees-guide/cash-bingo-101,Cash Bingo 101: How to Run It in Your Pub,"A simple cash bingo guide for pubs: how it works, how to run the night, promotion ideas, and tips to keep it profitable.",https://www.orangejelly.co.uk/images/blog/cash-bingo-101.png,article,Cash Bingo 101: Licensee Guide,Quick Compliance Snapshot | Know Your Format: 90-ball Bingo | Kit and Setup | Money Handling and Payout Models | Hosting and Pace | Responsible Play and Safeguarding | Run-of-Show (120 Minutes) | Marketing (Responsibly) | Budget Snapshot | Compliance Signposts (UK) | Metrics to Track | FAQs | Need backup? | Keep reading,Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Autumn Pub Event Ideas: The Playbook for Sept–Nov | Autumn Internationals 2026: Fill Your Pub for the Rugby | Black Friday Ideas for Pubs: Turn It Into Bookings | Orange Jelly,1563,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,200,Community Outreach to Reintroduce Your Pub,42,"Reconnect your pub with the neighbourhood through purposeful outreach. Schools, clubs, and charity partnerships that turn goodwill into bookings.",145,https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Community Outreach to Reintroduce Your Pub,"Reconnect your pub with the neighbourhood through purposeful outreach. Schools, clubs, and charity partnerships that turn goodwill into bookings.",https://www.orangejelly.co.uk/images/blog/community-outreach-reintroduce-pub.webp,article,Community Outreach Ideas That Reintroduce Your Pub to the Neighbourhood,Layer 1: Show up where locals already are | Layer 2: Collaborate with local partners | Layer 3: Become essential to the community | How to choose the right outreach idea | Example 90-day outreach plan | Common mistakes | Quick checklist | Mini FAQ | Keep reading,Need help putting this into practice? | How we can help | Peter Pitcher | Keep exploring proven tactics | How to Fill Empty Pub Tables: 15 Strategies That Actually Work | Start Planning Christmas Now: 30 Festive Ideas to Secure December Bookings Early | Why Is My Pub Empty? 12 Brutal Truths and How to Fix Them | Orange Jelly,1020,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/wine-tasting-evenings-for-pubs,200,Wine & Cheese Evening: How to Run One in Your Pub,49,"How to run a wine and cheese evening in your pub: a simple £10 flight, a cheese pairing board, local cheese, staff crib notes and repeat bookings.",146,https://www.orangejelly.co.uk/licensees-guide/wine-tasting-evenings-for-pubs,Wine & Cheese Evening: How to Run One in Your Pub,"How to run a wine and cheese evening in your pub: a simple £10 flight, a cheese pairing board, local cheese, staff crib notes and repeat bookings.",https://www.orangejelly.co.uk/images/blog/wine-tasting-evenings-for-pubs.svg,article,Wine & Cheese Evening: How to Run One in Your Pub,Why a wine and cheese night works when wine alone doesn't | Make wine easy to choose | How to host a wine tasting: the £10 flight format | Build a simple cheese pairing board | Wine words made easy | Other premium serve moments | Turning a tasting into repeat bookings | Your first move | FAQs | Keep reading,Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Autumn Pub Event Ideas: The Playbook for Sept–Nov | Autumn Internationals 2026: Fill Your Pub for the Rugby | Black Friday Ideas for Pubs: Turn It Into Bookings | Orange Jelly,3357,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/category/marketing,200,Marketing - The Licensee's Guide | Orange Jelly,47,"Social media, online reputation, customer acquisition, and local marketing",74,https://www.orangejelly.co.uk/licensees-guide/category/marketing,Marketing - The Licensee's Guide | Orange Jelly,"Social media, online reputation, customer acquisition, and local marketing",https://www.orangejelly.co.uk/images/og-default.jpg,website,Marketing,,Summer Pub Marketing: Five Ways to Turn Footfall into Revenue | Your Pub Marketing Plan for 2026: Month-by-Month Guide | Instagram Marketing for Pubs: Turn Food Photos Into Foot Traffic | Pub Chalkboard & A-Board Ideas That Actually Drive Footfall | Facebook Marketing for Local Pubs: Your Community Connection Goldmine | Email Marketing for Pubs: Build a Database That Drives Repeat Business | Pub Content That Fills Seats: What to Post and When | How to Compete with Wetherspoons: A Survival Guide for Independent Pubs | Google Business Profile for Pubs: The Complete Setup Guide | Young People Won't Come to Your Pub? Here's How to Change That | How to Respond to Bad Pub Reviews (Without Making It Worse) | How to Win Back Locals After Months of Slow Trade | How to Build a Loyalty Scheme That Fills the Pub Every Friday | Social Media Tactics That Drive Footfall in Seven Days | The Complete Social Media Strategy Guide for Pubs in 2025 | Does Your Pub Need a Website? What Actually Works in 2026 | Terrible Online Reviews Ruining Your Reputation? The Damage Control Guide | How to Differentiate Your Pub: 15 Unique Ideas That Actually Work | Premium Pub Positioning: How to Go Upmarket and Increase Profits | Partnering with Local Brands to Share Marketing Costs | Orange Jelly,999,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-chalkboard-a-board-ideas,200,Pub Chalkboard & A-Board Ideas That Actually Drive Footfall,59,"Practical pub chalkboard and A-board ideas that turn passers-by into customers. What to write, design tips, seasonal messages, legal rules, and social media amplification.",171,https://www.orangejelly.co.uk/licensees-guide/pub-chalkboard-a-board-ideas,Pub Chalkboard & A-Board Ideas That Actually Drive Footfall,"Practical pub chalkboard and A-board ideas that turn passers-by into customers. What to write, design tips, seasonal messages, legal rules, and social media amplification.",https://www.orangejelly.co.uk/images/blog/pub-chalkboard-a-board-ideas.svg,article,Pub Chalkboard & A-Board Ideas That Actually Drive Footfall,Why your A-board matters more than you think | What to write on your pub chalkboard | How to design a chalkboard that gets noticed | How often to change your board | The legal rules around pavement signage | Chalkboard lettering tips for non-artists | Using social media to amplify your board | Window displays: the overlooked cousin | Your action plan | Results you can expect | The bottom line | Keep reading,"The daily hook | The witty one-liner | The social proof line | The seasonal message | The event driver | Use chalk markers, not chalk | Stick to two or three colours | Leave breathing space | Add a simple illustration | Frame the board properly | Pavement licences in England | Scotland, Wales, and Northern Ireland | Insurance | Top tip | Use guidelines | Print, do not write cursive | Start with the headline | Practice on paper first | Invest in a set of stencils | Photograph it properly | Post it to your channels daily | Encourage customer shares | Create a series | This week | This month | Ongoing | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Summer Pub Marketing: Five Ways to Turn Footfall into Revenue | Your Pub Marketing Plan for 2026: Month-by-Month Guide | Instagram Marketing for Pubs: Turn Food Photos Into Foot Traffic | Orange Jelly",2902,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/content-marketing-ideas-pubs,200,Pub Content Ideas: What to Post to Fill Tables,46,"What to post and when: a simple content plan for pubs. Weekly templates, real examples, and ideas that turn social media views into bookings.",141,https://www.orangejelly.co.uk/licensees-guide/content-marketing-ideas-pubs,Pub Content Ideas: What to Post to Fill Tables,"What to post and when: a simple content plan for pubs. Weekly templates, real examples, and ideas that turn social media views into bookings.",https://www.orangejelly.co.uk/images/blog/content-marketing-ideas-pubs.png,article,Pub Content That Fills Seats: What to Post and When,Pillar 1: Story and identity | Pillar 2: Proof and social life | Pillar 3: Useful information | Pillar 4: Offers and events | Simple weekly rhythm | Common mistakes | Quick checklist | Mini FAQ | Keep reading,Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Summer Pub Marketing: Five Ways to Turn Footfall into Revenue | Your Pub Marketing Plan for 2026: Month-by-Month Guide | Instagram Marketing for Pubs: Turn Food Photos Into Foot Traffic | Orange Jelly,929,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/pub-marketing-surrey,200,"Pub Marketing for Surrey Pubs — Practical, Proven Help | Orange Jelly",69,"Pub marketing for Surrey pubs from a working licensee near Heathrow. Social media, events and local SEO, proven at our own pub. Packages from £375 + VAT.",153,https://www.orangejelly.co.uk/pub-marketing-surrey,"Pub Marketing for Surrey Pubs — Practical, Proven Help | Orange Jelly","Pub marketing for Surrey pubs from a working licensee near Heathrow. Social media, events and local SEO, proven at our own pub. Packages from £375 + VAT.",https://www.orangejelly.co.uk/images/og-default.jpg,website,Pub Marketing for Surrey Pubs,What works for Surrey pubs (and what doesn't) | What's working for Surrey pubs right now | Where to start | Also Serving Pubs Across the South East | Let's talk about your Surrey pub | Common Questions,Capture the commuter belt | Win the summer garden search | Race day and seasonal peaks | Compete with the gastropubs | Start with pub marketing fundamentals | Build midweek momentum | Stop falling trade | Do you actually know the Surrey pub market? | Can you help with race day and event marketing? | How do I compete with gastropubs in Guildford and Woking? | Orange Jelly,641,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/cask-ale-week-pub-guide,200,Beer Festival & Cask Ale Week: A 10-Day Plan for Pubs,53,"Run your own beer festival around Cask Ale Week 2026: a 10-day pub plan with featured casks, a beer passport, tasting paddles and plain-English notes.",150,https://www.orangejelly.co.uk/licensees-guide/cask-ale-week-pub-guide,Beer Festival & Cask Ale Week: A 10-Day Plan for Pubs,"Run your own beer festival around Cask Ale Week 2026: a 10-day pub plan with featured casks, a beer passport, tasting paddles and plain-English notes.",https://www.orangejelly.co.uk/images/blog/cask-ale-week-pub-guide.svg,article,Beer Festival & Cask Ale Week: A 10-Day Plan for Pubs,Run it as your own beer festival | The simple version (start here) | The 10-day plan | Talk about it like a human | Cellar quality is the whole foundation | Train your team to recommend with confidence | Turning one week into lasting sales | Your first move | FAQs | Keep reading,Beer of the Day chalkboard | A Cask Passport | Third-pint tasting paddles | A low-effort meet the brewer event | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Autumn Pub Event Ideas: The Playbook for Sept–Nov | Autumn Internationals 2026: Fill Your Pub for the Rugby | Black Friday Ideas for Pubs: Turn It Into Bookings | Orange Jelly,3294,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/google-business-profile-pub-guide,200,Google Business Profile for Pubs: The Complete Setup Guide,58,"Step-by-step guide to setting up and optimising your pub Google Business Profile. Get into the local 3-pack, manage reviews, and turn searches into customers.",158,https://www.orangejelly.co.uk/licensees-guide/google-business-profile-pub-guide,Google Business Profile for Pubs: The Complete Setup Guide,"Step-by-step guide to setting up and optimising your pub Google Business Profile. Get into the local 3-pack, manage reviews, and turn searches into customers.",https://www.orangejelly.co.uk/images/blog/google-business-profile-pub-guide.svg,article,Google Business Profile for Pubs: The Complete Setup Guide,"Why Google Business Profile matters more than your website | Step 1: Claim or create your listing | Step 2: Choose the right categories | Step 3: Complete every section of your profile | Step 4: Photos that drive clicks | Step 5: Get into the local 3-pack | Step 6: Write Google Posts that work | Step 7: Master your reviews | Step 8: Add menus, products, and services | Step 9: Manage the Q&A section | Step 10: Use Insights to understand what is working | Your Google Business Profile action plan | Keep it fresh for summer | Common mistakes to avoid | The bottom line | Keep reading",If your pub already appears on Google Maps | If your pub does not appear on Google Maps | Common problems at this stage | Primary category | Secondary categories | Review your categories quarterly | Business name | Address and service area | Opening hours | Phone number | Website | Description | Attributes | What to photograph | How many photos | Photo quality tips | Remove bad photos | Relevance | Distance | Prominence | NAP consistency matters | Types of posts | What makes a good Google Post | Weekly posting rhythm | How to get more reviews | How to respond to reviews | Menu | Products | Services | Take control of your Q&A | Key metrics to watch | What to do with this data | Week 1: Claim and complete | Week 2: Reviews and NAP | Week 3: Content and Q&A | Week 4 onwards: Maintain the rhythm | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Summer Pub Marketing: Five Ways to Turn Footfall into Revenue | Your Pub Marketing Plan for 2026: Month-by-Month Guide | Instagram Marketing for Pubs: Turn Food Photos Into Foot Traffic | Orange Jelly,3975,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/epos-data-revenue-comeback,200,Use Pub EPOS Data to Drive a Revenue Comeback,45,"Turn EPOS reports into weekly pub action plans. Track covers, spend, and product mix to boost revenue with data-driven decisions.",129,https://www.orangejelly.co.uk/licensees-guide/epos-data-revenue-comeback,Use Pub EPOS Data to Drive a Revenue Comeback,"Turn EPOS reports into weekly pub action plans. Track covers, spend, and product mix to boost revenue with data-driven decisions.",https://www.orangejelly.co.uk/images/blog/epos-data-revenue-comeback.png,article,Why Your EPOS Data Is the Key to a Revenue Comeback,The four core metrics that matter | Build a one-page weekly dashboard | Run weekly experiments | Segment your guests | Spot hidden profit | Share insights with the team | Common mistakes | Quick checklist | Mini FAQ | Keep reading,Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | How to Attract Families to Your Pub: Activities That Fill Tables | Energy Bill Shock? Immediate Ways to Cut Venue Costs | Your Drinks Are Making Half The Profit They Should - Here's The Fix | Orange Jelly,964,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-vat-accounting-guide,200,Pub VAT and Accounting: The Landlord's Plain-English Guide,58,"Plain-English guide to pub VAT, bookkeeping, and common tax mistakes. Know what to reclaim, when to register, and how to choose a hospitality accountant.",153,https://www.orangejelly.co.uk/licensees-guide/pub-vat-accounting-guide,Pub VAT and Accounting: The Landlord's Plain-English Guide,"Plain-English guide to pub VAT, bookkeeping, and common tax mistakes. Know what to reclaim, when to register, and how to choose a hospitality accountant.",https://www.orangejelly.co.uk/images/blog/pub-vat-accounting-guide.svg,article,Pub VAT and Accounting: The Landlord's Plain-English Guide,Why VAT matters more in pubs than most businesses | VAT on drinks: the simple part | VAT on food: where it gets complicated | When to register for VAT | What you can reclaim (and what you cannot) | Choosing the right accounting scheme | Record keeping that will protect you | Choosing a hospitality accountant | Common tax mistakes pub landlords make | Building a financial plan that works | The bottom line | Keep reading,What about crisps and bar snacks? | Can you register voluntarily? | You can typically reclaim VAT on | You cannot reclaim VAT on | The tied supply question | Standard VAT accounting | Flat rate scheme | Cash accounting scheme | What to keep | The weekly routine | What to look for | What to expect to pay | Mixing personal and business spending | Not claiming legitimate expenses | Missing the VAT registration deadline | Poor cash handling records | Ignoring Making Tax Digital | Not budgeting for the VAT bill | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Wet-Led vs Food-Led Pubs: Understanding Your Revenue Model | Food Allergies and GDPR: The Compliance Nightmares That Could Close You Down | How Much Profit Does a Pub Make? Realistic Numbers for 2026 | Orange Jelly,3114,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/cellar-management-beer-quality-guide,200,"Cellar Management: Keep Beer Perfect, Waste Low",47,"Flat pints and wastage quietly kill your GP. The cellar routine — temperature, line cleaning, stock rotation — that keeps beer perfect and protects your margin.",160,https://www.orangejelly.co.uk/licensees-guide/cellar-management-beer-quality-guide,"Cellar Management: Keep Beer Perfect, Waste Low","Flat pints and wastage quietly kill your GP. The cellar routine — temperature, line cleaning, stock rotation — that keeps beer perfect and protects your margin.",https://www.orangejelly.co.uk/images/blog/cellar-management-beer-quality-guide.svg,article,Cellar Management: How to Keep Your Beer Perfect and Your Waste Low,Why cellar management matters more than you think | Temperature control: the foundation of everything | Line cleaning: the non-negotiable weekly routine | Stock rotation: FIFO every time | Cask versus keg: managing both properly | Ullage and wastage tracking | Cellar safety | The pub stock take: tying it all together | Weekly and monthly cellar routines | Your action plan | Common objections | The bottom line | Keep reading,The numbers | Maintaining stable temperature | The schedule | Line cleaning best practice | The cost of skipping a clean | How to implement FIFO in your cellar | Cask ale | Keg beer | Setting up a wastage log | What the numbers should look like | Using wastage data | The key hazards | Weekly stock take routine | Monthly deep review | Daily | Weekly | Monthly | Quarterly | This week | This month | Within three months | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Wet-Led vs Food-Led Pubs: Understanding Your Revenue Model | Food Allergies and GDPR: The Compliance Nightmares That Could Close You Down | How Much Profit Does a Pub Make? Realistic Numbers for 2026 | Orange Jelly,3754,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-christmas-bookings-fill-december,200,Pub Christmas Bookings: How to Fill Your December Calendar,58,"Fill your pub December calendar with Christmas bookings. Pricing strategies, deposit policies, set menus, entertainment ideas, and a 12-week promotion timeline from a working licensee.",184,https://www.orangejelly.co.uk/licensees-guide/pub-christmas-bookings-fill-december,Pub Christmas Bookings: How to Fill Your December Calendar,"Fill your pub December calendar with Christmas bookings. Pricing strategies, deposit policies, set menus, entertainment ideas, and a 12-week promotion timeline from a working licensee.",https://www.orangejelly.co.uk/images/blog/pub-christmas-bookings-fill-december.svg,article,Pub Christmas Bookings: How to Fill Your December Calendar,Why September is your real Christmas deadline | Building your Christmas offering | Pricing strategies that protect your margins | Your pre-booking system | Entertainment that fills the gaps | The social media promotion timeline | Converting December visitors into January regulars | Your action plan | Common objections solved | The bottom line | Keep reading,Set menus are your best friend | Pre-orders and menu choices | Know your food GP target | The drinks margin multiplier | Deposit and cancellation policy | What a good booking system looks like | Managing capacity | The Christmas pub quiz | Live music and entertainment | Themed nights | September: announce and launch | October: build urgency | November: create scarcity | December: fill the gaps and upsell | Email marketing | Collect contact details from every booking | The January bounce-back offer | New Year email sequence | This week (September) | Weeks 2-4 (mid to late September) | October | November | December | Want hands-on help? | How we can help | Peter Pitcher | Keep exploring proven tactics | Autumn Pub Event Ideas: The Playbook for Sept–Nov | Autumn Internationals 2026: Fill Your Pub for the Rugby | Black Friday Ideas for Pubs: Turn It Into Bookings | Orange Jelly,3315,2026-07-07T06:12:25.467642+00:00
